cwit_id,crid,gender,age,race,race_edit,final_outcome_highest
30143,1067068,F,28.1,BLACK,Black,not-sustained
30144,1067069,M,33.6,BLACK,Black,unknown
30145,1067070,M,33.2,BLACK,Black,unknown
30146,1067072,M,53.8,WHITE,White,sustained
30147,1067074,M,27.6,ASIAN/PACIFIC ISLANDER,Asian,unknown
30148,1067075,M,41.8,HISPANIC,Hispanic,open-investigation
30149,1067075,M,45.9,WHITE HISPANIC,White/Hispanic,open-investigation
30150,1067079,F,50.7,BLACK,Black,unknown
30151,1067081,M,30.4,BLACK,Black,not-sustained
30152,1067082,M,33.6,BLACK,Black,unknown
30153,1067084,F,,BLACK,Black,open-investigation
30154,1067085,M,34.9,BLACK,Black,unknown
30155,1067087,F,85.4,WHITE,White,unknown
30156,1067088,F,39.0,WHITE,White,not-sustained
30157,1067091,F,58.5,BLACK,Black,open-investigation
30158,1067093,M,48.7,UNKNOWN,Unknown,not-sustained
30159,1067094,M,43.0,WHITE,White,open-investigation
30160,1067095,M,41.9,BLACK,Black,unknown
30161,1067099,M,43.2,BLACK,Black,unknown
30162,1067100,M,58.0,BLACK,Black,not-sustained
30163,1067101,F,25.6,WHITE,White,not-sustained
30164,1067102,F,24.9,BLACK,Black,unknown
30165,1067105,F,41.3,WHITE HISPANIC,White/Hispanic,not-sustained
30166,1067106,M,59.4,BLACK,Black,unknown
30167,1067107,M,54.1,WHITE,White,open-investigation
30168,1067108,F,32.0,BLACK,Black,not-sustained
30169,1067112,M,49.8,BLACK,Black,unknown
30170,1067114,M,67.8,WHITE,White,not-sustained
30171,1067115,M,29.2,BLACK,Black,unknown
30172,1067119,F,26.7,WHITE HISPANIC,White/Hispanic,not-sustained
30173,1067121,M,55.3,BLACK,Black,not-sustained
30174,1067124,F,,BLACK,Black,unknown
30175,1067128,F,,WHITE HISPANIC,White/Hispanic,not-sustained
30176,1067130,F,26.2,BLACK,Black,unknown
30177,1067131,M,36.1,BLACK,Black,unknown
30178,1067133,M,,WHITE,White,not-sustained
30179,1067134,F,44.3,BLACK,Black,unknown
30180,1067135,F,27.0,BLACK,Black,unknown
30181,1067138,F,36.3,BLACK,Black,not-sustained
30182,1067139,M,,UNKNOWN,Unknown,open-investigation
30183,1067140,M,26.3,WHITE HISPANIC,White/Hispanic,unknown
30184,1067141,M,36.3,BLACK,Black,unknown
30185,1067143,F,56.9,BLACK,Black,not-sustained
30186,1067153,F,38.1,WHITE HISPANIC,White/Hispanic,not-sustained
30187,1067154,F,38.3,BLACK,Black,not-sustained
30188,1067155,M,49.2,BLACK,Black,unknown
30189,1067156,F,46.8,WHITE HISPANIC,White/Hispanic,not-sustained
30190,1067159,M,38.6,BLACK,Black,unknown
30191,1067162,M,43.5,BLACK,Black,not-sustained
30192,1067163,M,33.3,BLACK,Black,not-sustained
30193,1067163,M,,UNKNOWN,Unknown,not-sustained
30194,1067164,F,,UNKNOWN,Unknown,not-sustained
30195,1067165,X,,UNKNOWN,Unknown,not-sustained
30196,1067166,F,52.5,BLACK,Black,unknown
30197,1067168,M,,BLACK,Black,open-investigation
30198,1067169,F,42.2,BLACK,Black,not-sustained
30199,1067170,M,46.2,BLACK,Black,unknown
30200,1067171,F,24.3,BLACK,Black,unknown
30201,1067172,F,56.2,BLACK,Black,not-sustained
30202,1067174,F,63.8,BLACK,Black,unknown
30203,1067176,M,38.9,BLACK,Black,not-sustained
30204,1067177,M,30.0,BLACK,Black,unknown
30205,1067178,F,52.9,BLACK,Black,unknown
30206,1067179,M,,ASIAN/PACIFIC ISLANDER,Asian,unknown
30207,1067180,M,23.7,BLACK,Black,not-sustained
30208,1067181,M,36.3,BLACK,Black,not-sustained
30209,1067183,M,49.8,BLACK,Black,unknown
30210,1067184,M,22.8,BLACK,Black,not-sustained
30211,1067185,M,51.4,BLACK,Black,not-sustained
30212,1067188,M,,BLACK,Black,not-sustained
30213,1067189,M,52.4,WHITE,White,open-investigation
30214,1067191,F,36.9,ASIAN/PACIFIC ISLANDER,Asian,unknown
30215,1067194,F,39.2,HISPANIC,Hispanic,not-sustained
30216,1067195,F,41.0,WHITE HISPANIC,White/Hispanic,not-sustained
30217,1067199,F,49.6,WHITE,White,not-sustained
30218,1067200,M,48.0,WHITE,White,unknown
30219,1067200,M,46.4,WHITE,White,unknown
30220,1067201,M,52.0,WHITE,White,open-investigation
30221,1067203,F,45.0,BLACK,Black,open-investigation
30222,1067204,M,27.0,BLACK,Black,unknown
30223,1067205,F,21.7,BLACK,Black,not-sustained
30224,1067206,M,22.7,BLACK,Black,not-sustained
30225,1067207,F,43.1,WHITE HISPANIC,White/Hispanic,not-sustained
30226,1067209,F,42.5,ASIAN/PACIFIC ISLANDER,Asian,unknown
30227,1067211,M,25.0,WHITE HISPANIC,White/Hispanic,unknown
30228,1067212,F,28.1,BLACK,Black,not-sustained
30229,1067213,F,38.0,WHITE HISPANIC,White/Hispanic,not-sustained
30230,1067214,F,,BLACK,Black,not-sustained
30231,1067215,F,,ASIAN/PACIFIC ISLANDER,Asian,not-sustained
30232,1067216,F,,UNKNOWN,Unknown,unknown
30233,1067217,F,,WHITE HISPANIC,White/Hispanic,not-sustained
30234,1067219,M,,UNKNOWN,Unknown,unknown
30235,1067220,F,46.4,BLACK,Black,unknown
30236,1067222,F,35.3,BLACK,Black,not-sustained
30237,1067223,M,83.1,WHITE,White,disciplined
30238,1067224,F,,BLACK,Black,unknown
30239,1067225,M,39.4,BLACK,Black,not-sustained
30240,1067226,M,79.3,BLACK,Black,not-sustained
30241,1067228,F,,UNKNOWN,Unknown,not-sustained
30242,1067230,M,39.0,BLACK,Black,not-sustained
30243,1067232,F,20.8,BLACK,Black,not-sustained
30244,1067233,M,52.0,WHITE,White,unknown
30245,1067234,M,62.0,BLACK,Black,not-sustained
30246,1067238,M,42.9,BLACK,Black,not-sustained
30247,1067239,M,66.0,WHITE HISPANIC,White/Hispanic,not-sustained
30248,1067240,M,41.8,BLACK,Black,not-sustained
30249,1067241,F,47.0,BLACK,Black,not-sustained
30250,1067243,M,44.2,WHITE,White,not-sustained
30251,1067244,M,46.1,WHITE,White,unknown
30252,1067246,M,,UNKNOWN,Unknown,not-sustained
30253,1067247,M,20.5,BLACK,Black,not-sustained
30254,1067248,M,33.1,BLACK,Black,unknown
30255,1067249,F,63.0,BLACK,Black,not-sustained
30256,1067250,M,36.5,BLACK,Black,unknown
30257,1067251,M,44.2,BLACK,Black,unknown
30258,1067252,M,59.1,BLACK,Black,open-investigation
30259,1067253,M,,UNKNOWN,Unknown,not-sustained
30260,1067255,M,,UNKNOWN,Unknown,not-sustained
30261,1067256,X,,UNKNOWN,Unknown,not-sustained
30262,1067260,M,49.3,HISPANIC,Hispanic,open-investigation
30263,1067261,M,28.3,BLACK,Black,not-sustained
30264,1067265,F,53.9,BLACK,Black,not-sustained
30265,1067266,F,44.2,BLACK,Black,unknown
30266,1067267,F,25.3,BLACK,Black,not-sustained
30267,1067269,M,53.4,WHITE,White,unknown
30268,1067271,F,35.8,WHITE,White,not-sustained
30269,1067272,F,25.4,WHITE,White,open-investigation
30270,1067273,M,,WHITE,White,unknown
30271,1067274,M,36.8,BLACK,Black,not-sustained
30272,1067276,M,59.6,WHITE,White,open-investigation
30273,1067277,M,39.9,BLACK,Black,not-sustained
30274,1067279,M,34.8,BLACK,Black,not-sustained
30275,1067280,M,60.5,WHITE,White,open-investigation
30276,1067280,M,45.5,WHITE,White,open-investigation
30277,1067281,F,24.6,WHITE HISPANIC,White/Hispanic,not-sustained
30278,1067286,M,25.3,BLACK,Black,not-sustained
30279,1067287,M,33.4,BLACK,Black,open-investigation
30280,1067288,F,33.3,BLACK,Black,not-sustained
30281,1067289,M,24.6,WHITE,White,not-sustained
30282,1067290,M,29.6,BLACK,Black,unknown
30283,1067292,M,27.8,WHITE,White,not-sustained
30284,1067293,M,23.0,BLACK,Black,unknown
30285,1067297,M,54.1,WHITE,White,unknown
30286,1067298,M,47.1,BLACK,Black,not-sustained
30287,1067300,F,,UNKNOWN,Unknown,not-sustained
30288,1067300,F,32.4,BLACK,Black,not-sustained
30289,1067302,F,60.2,BLACK,Black,not-sustained
30290,1067304,F,,UNKNOWN,Unknown,not-sustained
30291,1067308,F,46.8,BLACK,Black,unknown
30292,1067309,F,25.1,BLACK,Black,not-sustained
30293,1067311,F,35.6,WHITE,White,unknown
30294,1067312,M,39.6,BLACK,Black,not-sustained
30295,1067312,M,,BLACK,Black,not-sustained
30296,1067316,M,22.6,UNKNOWN,Unknown,not-sustained
30297,1067317,M,29.7,WHITE,White,not-sustained
30298,1067318,F,40.0,BLACK,Black,not-sustained
30299,1067319,F,56.5,BLACK,Black,not-sustained
30300,1067320,F,56.0,BLACK,Black,not-sustained
30301,1067323,M,52.8,WHITE,White,unknown
30302,1067324,M,45.3,BLACK,Black,not-sustained
30303,1067326,F,65.7,BLACK,Black,unknown
30304,1067328,M,25.9,BLACK,Black,not-sustained
30305,1067329,M,45.2,BLACK,Black,open-investigation
30306,1067332,M,33.2,BLACK,Black,unknown
30307,1067336,F,50.7,BLACK,Black,unknown
30308,1067337,M,21.8,BLACK,Black,not-sustained
30309,1067338,M,59.6,WHITE,White,open-investigation
30310,1067339,M,43.1,WHITE HISPANIC,White/Hispanic,not-sustained
30311,1067340,M,40.1,BLACK,Black,not-sustained
30312,1067343,M,53.9,WHITE,White,not-sustained
30313,1067344,F,,BLACK,Black,open-investigation
30314,1067344,F,,BLACK,Black,open-investigation
30315,1067346,F,77.7,WHITE HISPANIC,White/Hispanic,not-sustained
30316,1067347,F,35.5,WHITE,White,open-investigation
30317,1067348,M,33.6,WHITE HISPANIC,White/Hispanic,not-sustained
30318,1067349,M,35.1,WHITE,White,not-sustained
30319,1067354,M,45.3,BLACK,Black,unknown
30320,1067355,F,30.3,BLACK,Black,unknown
30321,1067357,M,33.0,BLACK,Black,open-investigation
30322,1067360,M,24.5,BLACK,Black,not-sustained
30323,1067361,M,45.2,WHITE,White,open-investigation
30324,1067362,F,57.0,BLACK,Black,open-investigation
30325,1067364,M,,UNKNOWN,Unknown,not-sustained
30326,1067364,M,,WHITE,White,not-sustained
30327,1067365,M,,UNKNOWN,Unknown,not-sustained
30328,1067366,M,57.5,BLACK,Black,unknown
30329,1067368,M,34.6,BLACK,Black,not-sustained
30330,1067369,M,50.4,WHITE,White,not-sustained
30331,1067373,F,39.6,BLACK,Black,not-sustained
30332,1067373,M,37.6,BLACK,Black,not-sustained
30333,1067375,F,36.9,BLACK,Black,unknown
30334,1067378,M,51.7,BLACK,Black,not-sustained
30335,1067379,F,,BLACK,Black,unknown
30336,1067380,F,67.7,BLACK,Black,unknown
30337,1067381,F,,UNKNOWN,Unknown,open-investigation
30338,1067384,M,23.5,BLACK,Black,unknown
30339,1067385,M,54.1,BLACK,Black,unknown
30340,1067387,F,49.4,WHITE,White,open-investigation
30341,1067389,F,20.4,BLACK,Black,open-investigation
30342,1067390,F,74.7,BLACK,Black,not-sustained
30343,1067392,M,46.3,WHITE,White,open-investigation
30344,1067393,M,53.6,WHITE,White,open-investigation
30345,1067394,F,55.0,BLACK,Black,not-sustained
30346,1067396,M,45.5,WHITE,White,open-investigation
30347,1067397,F,36.5,BLACK,Black,not-sustained
30348,1067400,F,,WHITE HISPANIC,White/Hispanic,unknown
30349,1067401,F,37.3,BLACK,Black,unknown
30350,1067403,M,64.8,BLACK,Black,not-sustained
30351,1067404,M,26.1,BLACK,Black,open-investigation
30352,1067405,F,,WHITE,White,unknown
30353,1067406,M,,UNKNOWN,Unknown,unknown
30354,1067407,F,25.2,BLACK,Black,open-investigation
30355,1067409,M,51.3,BLACK,Black,open-investigation
30356,1067410,M,26.4,BLACK,Black,unknown
30357,1067412,M,19.9,BLACK,Black,not-sustained
30358,1067414,F,40.4,BLACK,Black,unknown
30359,1067415,M,24.2,WHITE,White,not-sustained
30360,1067416,M,44.4,WHITE,White,unknown
30361,1067418,F,46.1,HISPANIC,Hispanic,not-sustained
30362,1067419,M,26.8,WHITE HISPANIC,White/Hispanic,not-sustained
30363,1067421,F,27.5,BLACK,Black,unknown
30364,1067422,M,31.1,WHITE,White,not-sustained
30365,1067423,M,49.9,HISPANIC,Hispanic,unknown
30366,1067424,M,58.0,WHITE,White,open-investigation
30367,1067425,M,53.3,BLACK,Black,not-sustained
30368,1067427,F,51.8,UNKNOWN,Unknown,unknown
30369,1067428,F,26.2,BLACK,Black,unknown
30370,1067428,M,36.4,WHITE,White,unknown
30371,1067430,F,27.1,WHITE,White,unknown
30372,1067434,F,38.4,BLACK,Black,not-sustained
30373,1067435,M,33.0,BLACK,Black,not-sustained
30374,1067436,M,52.6,BLACK,Black,sustained
30375,1067437,F,51.0,BLACK,Black,not-sustained
30376,1067438,F,65.5,BLACK,Black,open-investigation
30377,1067439,M,42.7,BLACK,Black,not-sustained
30378,1067440,F,39.6,WHITE HISPANIC,White/Hispanic,not-sustained
30379,1067441,F,25.8,BLACK,Black,unknown
30380,1067442,M,50.2,WHITE HISPANIC,White/Hispanic,not-sustained
30381,1067443,F,38.4,BLACK,Black,not-sustained
30382,1067444,F,38.4,BLACK,Black,not-sustained
30383,1067449,F,33.8,BLACK,Black,not-sustained
30384,1067452,F,55.1,BLACK,Black,unknown
30385,1067455,F,43.5,WHITE,White,not-sustained
30386,1067456,F,,BLACK,Black,unknown
30387,1067457,M,43.5,BLACK,Black,not-sustained
30388,1067460,M,30.4,BLACK,Black,unknown
30389,1067461,M,43.3,BLACK,Black,unknown
30390,1067462,F,34.0,BLACK,Black,not-sustained
30391,1067463,M,30.3,BLACK,Black,open-investigation
30392,1067464,F,24.7,BLACK,Black,not-sustained
30393,1067465,F,,BLACK,Black,not-sustained
30394,1067466,M,53.4,BLACK,Black,not-sustained
30395,1067467,M,30.2,WHITE HISPANIC,White/Hispanic,unknown
30396,1067469,F,28.6,BLACK,Black,not-sustained
30397,1067472,M,36.7,BLACK,Black,not-sustained
30398,1067473,M,59.8,BLACK,Black,not-sustained
30399,1067475,M,44.3,BLACK,Black,not-sustained
30400,1067477,F,42.7,BLACK,Black,not-sustained
30401,1067478,M,42.8,BLACK,Black,not-sustained
30402,1067478,M,30.2,BLACK,Black,not-sustained
30403,1067480,M,28.4,WHITE,White,unknown
30404,1067482,M,58.9,UNKNOWN,Unknown,unknown
30405,1067485,M,47.4,WHITE,White,unknown
30406,1067486,M,33.3,BLACK,Black,unknown
30407,1067487,F,35.9,BLACK,Black,unknown
30408,1067488,M,66.1,WHITE,White,unknown
30409,1067489,F,50.1,WHITE,White,not-sustained
30410,1067491,F,45.2,BLACK,Black,not-sustained
30411,1067492,M,27.0,BLACK,Black,unknown
30412,1067494,M,39.8,WHITE,White,disciplined
30413,1067495,M,53.3,BLACK,Black,unknown
30414,1067496,M,21.0,BLACK,Black,unknown
30415,1067498,M,33.0,BLACK,Black,not-sustained
30416,1067499,F,56.5,BLACK,Black,unknown
30417,1067500,M,54.0,BLACK,Black,unknown
30418,1067502,F,50.7,BLACK,Black,unknown
30419,1067503,M,,UNKNOWN,Unknown,not-sustained
30420,1067504,M,52.2,BLACK,Black,not-sustained
30421,1067505,M,32.7,BLACK,Black,not-sustained
30422,1067506,M,52.0,HISPANIC,Hispanic,open-investigation
30423,1067508,F,44.6,BLACK,Black,not-sustained
30424,1067509,X,,UNKNOWN,Unknown,not-sustained
30425,1067510,F,,UNKNOWN,Unknown,not-sustained
30426,1067511,M,59.7,BLACK,Black,not-sustained
30427,1067512,M,25.1,WHITE,White,not-sustained
30428,1067513,F,48.8,BLACK,Black,not-sustained
30429,1067514,F,32.2,WHITE,White,not-sustained
30430,1067515,M,56.9,BLACK,Black,unknown
30431,1067516,M,64.1,WHITE,White,not-sustained
30432,1067519,M,42.3,BLACK,Black,not-sustained
30433,1067520,M,47.1,WHITE,White,sustained
30434,1067521,F,37.3,BLACK,Black,open-investigation
30435,1067522,F,58.2,WHITE,White,open-investigation
30436,1067523,F,34.0,WHITE,White,not-sustained
30437,1067526,F,49.2,WHITE,White,open-investigation
30438,1067527,F,31.6,BLACK,Black,unknown
30439,1067530,F,19.5,ASIAN/PACIFIC ISLANDER,Asian,unknown
30440,1067531,F,27.3,BLACK,Black,unknown
30441,1067532,F,,BLACK,Black,not-sustained
30442,1067536,F,,WHITE HISPANIC,White/Hispanic,not-sustained
30443,1067537,F,25.8,BLACK,Black,not-sustained
30444,1067539,M,52.6,BLACK,Black,not-sustained
30445,1067542,M,52.6,BLACK,Black,unknown
30446,1067543,F,29.2,BLACK,Black,not-sustained
30447,1067544,F,43.6,BLACK,Black,unknown
30448,1067545,F,,BLACK,Black,not-sustained
30449,1067549,F,60.0,BLACK,Black,unknown
30450,1067550,M,53.6,WHITE,White,unknown
30451,1067552,F,,BLACK,Black,unknown
30452,1067552,F,54.2,WHITE,White,unknown
30453,1067553,M,48.1,WHITE,White,unknown
30454,1067555,F,44.7,UNKNOWN,Unknown,unknown
30455,1067557,M,31.0,BLACK,Black,not-sustained
30456,1067558,M,34.9,BLACK,Black,unknown
30457,1067559,M,52.9,WHITE,White,unknown
30458,1067561,M,25.3,BLACK,Black,not-sustained
30459,1067563,M,29.8,BLACK,Black,not-sustained
30460,1067564,M,56.7,HISPANIC,Hispanic,unknown
30461,1067565,M,54.9,BLACK,Black,unknown
30462,1067566,F,28.4,BLACK,Black,not-sustained
30463,1067567,M,25.4,BLACK,Black,open-investigation
30464,1067568,M,26.8,BLACK,Black,not-sustained
30465,1067570,M,80.8,BLACK,Black,unknown
30466,1067571,F,25.1,WHITE,White,not-sustained
30467,1067573,M,41.0,BLACK,Black,not-sustained
30468,1067574,F,30.6,BLACK,Black,unknown
30469,1067575,F,22.8,BLACK,Black,not-sustained
30470,1067576,F,30.3,BLACK HISPANIC,Black/Hispanic,unknown
30471,1067578,M,41.2,BLACK,Black,not-sustained
30472,1067580,F,,WHITE,White,not-sustained
30473,1067581,M,,BLACK,Black,unknown
30474,1067585,F,37.6,BLACK,Black,not-sustained
30475,1067587,F,36.1,BLACK,Black,unknown
30476,1067589,M,36.4,BLACK,Black,unknown
30477,1067592,F,20.9,BLACK,Black,unknown
30478,1067593,F,50.6,WHITE,White,unknown
30479,1067595,M,42.2,BLACK,Black,not-sustained
30480,1067596,X,,UNKNOWN,Unknown,not-sustained
30481,1067597,M,51.3,BLACK,Black,unknown
30482,1067598,F,26.2,BLACK,Black,unknown
30483,1067600,F,25.8,BLACK,Black,not-sustained
30484,1067601,F,,BLACK,Black,not-sustained
30485,1067603,M,52.3,BLACK,Black,open-investigation
30486,1067605,F,48.7,WHITE,White,not-sustained
30487,1067607,M,58.8,BLACK,Black,not-sustained
30488,1067610,F,50.8,BLACK,Black,unknown
30489,1067611,M,41.8,WHITE HISPANIC,White/Hispanic,open-investigation
30490,1067612,M,54.1,WHITE,White,not-sustained
30491,1067614,M,44.3,BLACK,Black,open-investigation
30492,1067615,M,53.3,BLACK,Black,not-sustained
30493,1067616,F,27.3,BLACK,Black,open-investigation
30494,1067618,F,45.9,BLACK,Black,not-sustained
30495,1067619,F,,BLACK,Black,unknown
30496,1067620,M,30.9,WHITE,White,not-sustained
30497,1067621,F,23.7,WHITE HISPANIC,White/Hispanic,unknown
30498,1067622,M,56.9,BLACK,Black,open-investigation
30499,1067625,M,26.6,BLACK,Black,not-sustained
30500,1067626,F,32.2,BLACK,Black,not-sustained
30501,1067626,F,,UNKNOWN,Unknown,not-sustained
30502,1067627,M,52.8,WHITE,White,not-sustained
30503,1067628,M,25.5,BLACK,Black,not-sustained
30504,1067630,F,50.5,BLACK,Black,unknown
30505,1067631,M,31.5,BLACK,Black,open-investigation
30506,1067633,M,31.5,BLACK,Black,not-sustained
30507,1067634,M,,WHITE HISPANIC,White/Hispanic,unknown
30508,1067635,M,47.1,BLACK,Black,unknown
30509,1067636,F,50.7,BLACK,Black,not-sustained
30510,1067637,M,33.3,BLACK,Black,not-sustained
30511,1067638,F,63.6,BLACK,Black,not-sustained
30512,1067639,F,,WHITE HISPANIC,White/Hispanic,open-investigation
30513,1067643,M,25.5,BLACK,Black,unknown
30514,1067645,M,52.0,BLACK,Black,not-sustained
30515,1067646,M,57.0,WHITE,White,not-sustained
30516,1067649,M,,BLACK,Black,unknown
30517,1067653,M,62.0,BLACK,Black,unknown
30518,1067654,F,45.6,WHITE,White,not-sustained
30519,1067658,F,48.7,WHITE,White,unknown
30520,1067660,F,38.9,BLACK,Black,unknown
30521,1067663,M,55.0,BLACK,Black,unknown
30522,1067664,M,51.6,BLACK,Black,not-sustained
30523,1067665,M,,UNKNOWN,Unknown,not-sustained
30524,1067666,F,38.6,WHITE,White,not-sustained
30525,1067667,M,26.7,BLACK,Black,unknown
30526,1067669,M,,UNKNOWN,Unknown,not-sustained
30527,1067670,M,27.3,BLACK,Black,unknown
30528,1067671,F,48.1,BLACK,Black,not-sustained
30529,1067674,M,,BLACK,Black,not-sustained
30530,1067676,M,23.9,BLACK,Black,not-sustained
30531,1067677,M,,BLACK,Black,open-investigation
30532,1067678,M,46.6,WHITE HISPANIC,White/Hispanic,unknown
30533,1067679,M,53.6,BLACK,Black,unknown
30534,1067680,F,27.0,BLACK,Black,unknown
30535,1067682,F,58.6,WHITE,White,open-investigation
30536,1067684,M,51.6,BLACK,Black,unknown
30537,1067685,F,23.6,BLACK,Black,open-investigation
30538,1067686,F,35.9,ASIAN/PACIFIC ISLANDER,Asian,not-sustained
30539,1067687,M,53.3,BLACK,Black,unknown
30540,1067688,F,,BLACK,Black,unknown
30541,1067689,M,38.6,BLACK,Black,not-sustained
30542,1067690,F,29.4,BLACK,Black,not-sustained
30543,1067691,F,54.0,WHITE,White,open-investigation
30544,1067692,M,44.7,BLACK,Black,unknown
30545,1067694,M,29.8,BLACK,Black,not-sustained
30546,1067695,M,46.2,WHITE HISPANIC,White/Hispanic,not-sustained
30547,1067697,F,53.0,BLACK,Black,not-sustained
30548,1067700,F,44.4,BLACK,Black,unknown
30549,1067701,M,37.8,BLACK,Black,unknown
30550,1067702,F,46.8,BLACK,Black,unknown
30551,1067705,F,54.4,BLACK,Black,not-sustained
30552,1067706,M,28.6,BLACK,Black,unknown
30553,1067709,F,38.7,BLACK,Black,not-sustained
30554,1067710,F,27.3,BLACK,Black,not-sustained
30555,1067711,F,45.1,BLACK,Black,not-sustained
30556,1067713,M,68.4,BLACK,Black,not-sustained
30557,1067714,M,56.0,WHITE,White,open-investigation
30558,1067715,F,34.1,BLACK,Black,open-investigation
30559,1067716,M,31.1,BLACK,Black,not-sustained
30560,1067718,M,32.5,BLACK,Black,not-sustained
30561,1067721,F,33.8,BLACK,Black,open-investigation
30562,1067722,F,56.3,WHITE HISPANIC,White/Hispanic,not-sustained
30563,1067723,M,42.7,BLACK,Black,not-sustained
30564,1067724,F,34.8,BLACK,Black,not-sustained
30565,1067725,M,65.7,WHITE,White,sustained
30566,1067726,M,56.0,WHITE,White,not-sustained
30567,1067728,F,51.2,BLACK,Black,unknown
30568,1067729,F,45.8,WHITE HISPANIC,White/Hispanic,not-sustained
30569,1067731,F,53.2,BLACK,Black,unknown
30570,1067732,F,,WHITE,White,not-sustained
30571,1067733,F,32.2,BLACK,Black,not-sustained
